0,0.153424658,0.164383562,0.723287671,0.383561644
1,0.021917808,0.010958904,0.054794521,0.109589041
2,0.021917808,0.054794521,0.153424658,0.098630137
3,0.120547945,0.098630137,0.723287671,0.394520548
4,0.010958904,0.010958904,0.164383562,0.087671233
5,0.087671233,0.208219178,0.339726027,0.230136986
6,0.021917808,0,0.098630137,0.043835616
7,0.043835616,0.065753425,0.142465753,0.087671233
8,0.109589041,0.098630137,0.526027397,0.306849315
9,0.021917808,0.021917808,0.164383562,0.175342466
10,0.252054795,0.18630137,0.778082192,0.536986301
11,0.131506849,0.076712329,0.438356164,0.208219178
12,0.098630137,0.109589041,0.24109589,0.164383562
13,0.142465753,0.120547945,0.405479452,0.284931507
14,0.175342466,0.087671233,0.460273973,0.405479452
15,0.832876712,1.139726027,4.219178082,2.717808219
16,0.175342466,0.317808219,0.953424658,0.591780822
17,0.021917808,0.054794521,0.131506849,0.098630137
18,0.120547945,0.065753425,0.55890411,0.208219178
19,0.635616438,0.602739726,1.852054795,1.512328767
20,0.460273973,0.526027397,1.556164384,1.139726027
21,0.361643836,0.339726027,1.490410959,0.821917808
22,0.273972603,0.394520548,1.117808219,0.690410959
23,1.446575342,1.643835616,7.397260274,4.405479452
24,0.065753425,0.054794521,0.208219178,0.153424658
25,0.120547945,0.120547945,0.383561644,0.350684932
26,0.208219178,0.284931507,1.084931507,0.668493151
27,0,0.032876712,0.142465753,0.120547945
28,0.701369863,0.810958904,2.312328767,1.41369863
29,0.032876712,0.043835616,0.120547945,0.197260274
30,0.010958904,0,0.010958904,0.010958904
31,0.043835616,0.054794521,0.175342466,0.24109589
32,0.230136986,0.18630137,0.668493151,0.602739726
33,0.065753425,0.065753425,0.394520548,0.24109589
34,0.076712329,0.043835616,0.142465753,0.120547945
35,0.021917808,0.043835616,0.18630137,0.153424658
36,0.405479452,0.284931507,0.975342466,0.854794521
37,0.153424658,0.142465753,0.416438356,0.350684932
38,0.054794521,0.021917808,0.065753425,0.098630137
39,0.142465753,0.120547945,0.295890411,0.317808219
40,0.021917808,0.032876712,0.076712329,0.120547945
41,0.230136986,0.131506849,0.61369863,0.504109589
42,0.197260274,0.230136986,0.635616438,0.61369863
43,0.197260274,0.087671233,0.252054795,0.175342466
44,0.295890411,0.153424658,0.504109589,0.37260274
45,0.065753425,0.054794521,0.065753425,0.131506849
46,0.208219178,0.273972603,0.580821918,0.471232877
47,0.131506849,0.098630137,0.18630137,0.164383562
48,0.230136986,0.263013699,0.887671233,0.668493151
49,0.109589041,0.18630137,0.55890411,0.317808219
50,0.087671233,0.087671233,0.142465753,0.142465753
51,0.054794521,0.043835616,0.120547945,0.131506849
52,0.043835616,0.142465753,0.306849315,0.263013699
53,0.120547945,0.043835616,0.219178082,0.350684932
54,0.076712329,0.065753425,0.18630137,0.197260274
55,0.010958904,0.043835616,0.098630137,0.076712329
56,0.087671233,0.098630137,0.284931507,0.219178082
57,0.230136986,0.24109589,1.117808219,0.745205479
58,0.021917808,0.010958904,0.043835616,0.032876712
59,0.076712329,0.109589041,0.295890411,0.219178082
60,0.021917808,0.032876712,0.098630137,0.131506849
61,0.065753425,0.087671233,0.197260274,0.208219178
62,0.054794521,0.043835616,0.252054795,0.208219178
63,0.098630137,0.142465753,0.263013699,0.317808219
64,0.054794521,0.032876712,0.120547945,0.087671233
65,0.24109589,0.164383562,0.734246575,0.471232877
66,0.18630137,0.175342466,1.063013699,0.547945205
67,0.076712329,0.087671233,0.263013699,0.175342466
68,0.18630137,0.18630137,0.61369863,0.416438356
69,0.164383562,0.230136986,0.734246575,0.55890411
70,0.230136986,0.219178082,0.690410959,0.591780822
71,0.120547945,0.098630137,0.580821918,0.515068493
72,0.153424658,0.131506849,0.383561644,0.405479452
73,0.043835616,0.065753425,0.252054795,0.098630137
74,0.043835616,0.076712329,0.18630137,0.175342466
75,0.120547945,0.153424658,0.37260274,0.197260274
76,0.153424658,0.131506849,0.624657534,0.416438356
77,0.142465753,0.164383562,0.460273973,0.350684932
78,0.109589041,0.065753425,0.197260274,0.24109589
79,0.306849315,0.263013699,0.953424658,0.810958904
80,0.120547945,0.142465753,0.591780822,0.350684932
81,0.153424658,0.24109589,0.55890411,0.339726027
82,0.021917808,0.054794521,0.109589041,0.142465753
83,0.065753425,0.065753425,0.449315068,0.394520548
84,0.55890411,0.493150685,2.509589041,1.632876712
85,0.087671233,0.142465753,0.339726027,0.515068493
86,0.021917808,0.076712329,0.219178082,0.317808219
87,0.131506849,0.087671233,0.263013699,0.252054795
88,0.010958904,0.010958904,0.043835616,0.043835616
89,0.032876712,0.043835616,0.076712329,0.087671233
90,0.164383562,0.142465753,0.405479452,0.350684932
91,0.065753425,0.010958904,0.153424658,0.076712329
92,0.153424658,0.142465753,0.449315068,0.449315068
93,0.065753425,0.153424658,0.383561644,0.263013699
94,0.054794521,0.065753425,0.350684932,0.197260274
95,0.350684932,0.317808219,1.205479452,1.04109589
96,0.010958904,0.010958904,0.021917808,0.021917808
97,0.109589041,0.153424658,0.624657534,0.284931507
98,0.098630137,0.142465753,0.482191781,0.350684932
99,0.021917808,0.010958904,0.109589041,0.120547945
100,0.032876712,0.032876712,0.252054795,0.142465753
101,0.087671233,0.043835616,0.273972603,0.263013699
102,0.55890411,0.624657534,1.819178082,1.336986301
103,0.076712329,0.076712329,0.208219178,0.18630137
104,0.043835616,0.054794521,0.18630137,0.219178082
105,0.208219178,0.164383562,0.438356164,0.536986301
106,0.043835616,0.054794521,0.273972603,0.164383562
107,0.010958904,0.098630137,0.230136986,0.142465753
108,0.208219178,0.142465753,0.591780822,0.460273973
109,0.306849315,0.24109589,1.238356164,0.876712329
110,0.317808219,0.295890411,0.668493151,0.668493151
111,0.065753425,0.142465753,0.208219178,0.197260274
112,0.252054795,0.131506849,0.526027397,0.416438356
113,0.054794521,0.043835616,0.219178082,0.065753425
114,0.164383562,0.208219178,0.547945205,0.350684932
115,0.076712329,0.032876712,0.230136986,0.076712329
116,0.142465753,0.120547945,0.24109589,0.24109589
117,0.065753425,0.098630137,0.328767123,0.273972603
118,0.054794521,0.043835616,0.142465753,0.230136986
119,0.065753425,0.208219178,0.767123288,0.24109589
120,0.120547945,0.109589041,0.208219178,0.142465753
121,0.087671233,0.032876712,0.142465753,0.164383562
122,0.306849315,0.18630137,1.106849315,0.734246575
123,0.164383562,0.284931507,1.008219178,0.745205479
124,0.295890411,0.42739726,0.942465753,0.657534247
125,0.054794521,0.065753425,0.197260274,0.208219178
126,0.109589041,0.087671233,0.273972603,0.208219178
127,0.230136986,0.230136986,0.723287671,0.394520548
128,1.709589041,2.509589041,9.797260274,5.391780822
129,0.18630137,0.284931507,0.745205479,0.328767123
130,0.55890411,0.504109589,2.378082192,1.523287671
131,0.42739726,0.482191781,2.542465753,1.326027397
132,0.164383562,0.219178082,0.55890411,0.361643836
133,0.098630137,0.120547945,0.383561644,0.515068493
134,0.361643836,0.361643836,1.249315068,0.898630137
135,0.010958904,0,0.065753425,0.021917808
136,0.054794521,0.054794521,0.24109589,0.087671233
137,0.065753425,0.065753425,0.208219178,0.164383562
138,0.010958904,0.021917808,0.098630137,0.098630137
139,0.076712329,0.098630137,0.471232877,0.263013699
140,0.076712329,0.043835616,0.18630137,0.142465753
141,0.230136986,0.219178082,0.953424658,0.723287671
142,0.076712329,0.076712329,0.252054795,0.252054795
143,0.219178082,0.219178082,0.624657534,0.493150685
144,0.153424658,0.230136986,0.635616438,0.547945205
145,0.021917808,0.010958904,0.153424658,0.098630137
146,0.032876712,0.076712329,0.142465753,0.153424658
147,0.098630137,0.087671233,0.252054795,0.208219178
148,0.120547945,0.153424658,0.493150685,0.405479452
149,0.076712329,0.087671233,0.230136986,0.263013699
150,0.164383562,0.142465753,0.526027397,0.55890411
151,0.087671233,0.087671233,0.197260274,0.153424658
152,0.065753425,0.065753425,0.317808219,0.24109589
153,0.032876712,0.065753425,0.087671233,0.098630137
154,0.076712329,0.065753425,0.273972603,0.273972603
155,0.010958904,0.043835616,0.065753425,0.043835616
156,0.054794521,0.131506849,0.263013699,0.197260274
157,0.054794521,0.021917808,0.197260274,0.131506849
158,0.021917808,0.021917808,0.164383562,0.109589041
159,0.109589041,0.076712329,0.306849315,0.219178082
160,0.295890411,0.339726027,1.095890411,0.734246575
161,0.010958904,0.010958904,0.032876712,0.032876712
162,0.24109589,0.284931507,0.690410959,0.734246575
163,0.142465753,0.153424658,0.405479452,0.263013699
164,0.273972603,0.24109589,0.843835616,0.591780822
165,0.098630137,0.043835616,0.197260274,0.131506849
166,0.087671233,0.120547945,0.175342466,0.098630137
167,0.164383562,0.153424658,0.898630137,0.471232877
168,0.021917808,0.010958904,0.164383562,0.087671233
169,0.054794521,0.076712329,0.197260274,0.120547945
170,0.120547945,0.065753425,0.339726027,0.197260274
171,0.657534247,0.569863014,2.345205479,1.775342466
172,0.120547945,0.219178082,0.547945205,0.416438356
173,0.010958904,0.032876712,0.087671233,0.032876712
174,0.120547945,0.098630137,0.405479452,0.306849315
175,0.24109589,0.24109589,0.767123288,0.756164384
176,0.142465753,0.153424658,0.350684932,0.284931507
177,0.164383562,0.197260274,0.701369863,0.405479452
178,0,0,0.021917808,0.043835616
179,0.076712329,0.043835616,0.394520548,0.164383562
180,0.076712329,0.109589041,0.142465753,0.164383562
181,0.032876712,0,0.087671233,0.065753425
182,0.054794521,0.076712329,0.306849315,0.284931507
183,0.547945205,0.449315068,1.676712329,1.183561644
184,0.120547945,0.109589041,0.405479452,0.339726027
185,0.043835616,0.032876712,0.164383562,0.120547945
186,0.065753425,0.043835616,0.131506849,0.175342466
187,0.164383562,0.18630137,0.471232877,0.438356164
188,0.076712329,0.054794521,0.219178082,0.153424658
189,0.175342466,0.197260274,0.624657534,0.449315068
190,0.043835616,0.021917808,0.175342466,0.109589041
191,0.054794521,0.076712329,0.284931507,0.175342466
192,0.010958904,0.010958904,0.076712329,0.065753425
193,0.076712329,0.054794521,0.284931507,0.208219178
194,0.021917808,0.076712329,0.175342466,0.153424658
195,0.109589041,0.175342466,0.591780822,0.405479452
196,0.394520548,0.471232877,1.194520548,1.04109589
197,0.153424658,0.065753425,0.460273973,0.306849315
198,0.164383562,0.153424658,0.416438356,0.536986301
199,0.120547945,0.065753425,0.295890411,0.219178082
200,0.076712329,0.18630137,0.295890411,0.164383562
201,0.010958904,0,0.032876712,0.021917808
202,0.043835616,0.010958904,0.142465753,0.054794521
203,0.021917808,0.065753425,0.18630137,0.142465753
204,0.175342466,0.18630137,0.646575342,0.493150685
205,1.183561644,1.063013699,3.934246575,2.717808219
206,0.087671233,0.120547945,0.24109589,0.197260274
207,0.098630137,0.131506849,0.328767123,0.175342466
208,0.043835616,0.021917808,0.120547945,0.065753425
209,0.043835616,0.032876712,0.076712329,0.054794521
210,0.043835616,0.065753425,0.328767123,0.164383562
211,0.021917808,0.076712329,0.087671233,0.065753425
212,0.109589041,0.098630137,0.284931507,0.24109589
213,0,0.010958904,0.054794521,0.054794521
214,0.405479452,0.438356164,1.939726027,1.446575342
215,0.142465753,0.120547945,0.273972603,0.164383562
216,0.010958904,0,0.021917808,0.098630137
217,0.175342466,0.18630137,0.61369863,0.515068493
218,0,0,0,0.021917808
219,0.153424658,0.120547945,0.547945205,0.493150685
220,0.098630137,0.131506849,0.416438356,0.230136986
221,0.295890411,0.284931507,0.635616438,0.580821918
222,0.021917808,0.021917808,0.043835616,0.021917808
223,0.536986301,0.61369863,2.882191781,1.545205479
224,0.24109589,0.164383562,0.668493151,0.317808219
225,0,0.043835616,0.054794521,0.065753425
226,0.021917808,0.065753425,0.120547945,0.098630137
227,1.84109589,1.917808219,7.791780822,5.304109589
228,0.087671233,0.18630137,0.317808219,0.328767123
229,0.109589041,0.131506849,0.350684932,0.273972603
230,0.131506849,0.087671233,0.471232877,0.383561644
231,0.054794521,0.076712329,0.284931507,0.208219178
232,0.339726027,0.328767123,1.282191781,0.810958904
233,0.120547945,0.065753425,0.219178082,0.230136986
234,0.021917808,0.065753425,0.120547945,0.142465753
235,0.295890411,0.252054795,1.063013699,0.931506849
236,0.230136986,0.142465753,0.61369863,0.416438356
237,0,0.010958904,0.043835616,0.131506849
238,0.065753425,0.054794521,0.24109589,0.197260274
239,0.054794521,0.087671233,0.24109589,0.18630137
240,0.043835616,0.010958904,0.120547945,0.153424658
241,0.306849315,0.219178082,0.767123288,0.493150685
242,0.065753425,0.054794521,0.175342466,0.219178082
243,0.054794521,0.065753425,0.295890411,0.208219178
244,0.065753425,0.021917808,0.273972603,0.175342466
245,0.098630137,0.18630137,0.504109589,0.350684932
246,0.109589041,0.098630137,0.383561644,0.317808219
247,0.55890411,0.438356164,1.084931507,0.810958904
248,0.120547945,0.087671233,0.350684932,0.18630137
249,0.032876712,0.087671233,0.164383562,0.109589041
250,0.076712329,0.098630137,0.295890411,0.142465753
251,0.208219178,0.306849315,1.194520548,0.898630137
252,0.043835616,0.065753425,0.109589041,0.087671233
253,0.252054795,0.306849315,1.194520548,0.778082192
254,0.120547945,0.197260274,0.471232877,0.471232877
255,0.054794521,0.021917808,0.142465753,0.087671233
256,0.252054795,0.175342466,0.591780822,0.624657534
257,0.142465753,0.164383562,0.515068493,0.284931507
258,0.043835616,0.076712329,0.142465753,0.109589041
259,0.109589041,0.065753425,0.317808219,0.273972603
260,0.18630137,0.219178082,0.767123288,0.591780822
