51.27,45.75,48.08,50.03,42.68,41.25,38.75,37.63,33.07,35.27,34.88,40.40,41.12,35.45,30.48,23.02,27.08,33.63,42.17,29.05,22.00,16.30,21.83,34.75
41.37,42.52,38.18,40.13,42.57,35.08,28.85,40.82,35.85,30.40,24.98,27.63,44.32,38.63,33.68,22.90,18.48,22.67,45.35,32.23,25.18,19.50,14.65,16.43
37.77,27.80,31.63,36.53,23.87,23.30,23.97,21.13,14.23,17.38,23.30,32.32,27.87,18.83,9.27,14.07,22.05,28.30,32.92,23.90,15.43,23.25,25.50,37.43
38.37,28.42,32.25,37.13,24.47,23.92,24.58,20.93,14.83,16.88,22.78,31.82,27.67,18.63,9.07,13.57,21.55,27.80,32.73,23.70,15.23,22.75,25.00,36.93
32.72,29.77,29.93,31.47,28.58,22.92,19.58,27.98,19.80,13.92,14.35,20.77,34.72,25.68,16.12,4.55,12.65,18.90,39.65,26.53,19.48,15.75,16.10,28.03
21.73,21.63,17.30,18.73,23.70,16.77,6.42,25.35,22.98,20.53,19.30,26.42,41.95,33.93,23.70,24.37,20.97,29.13,45.70,34.83,26.37,30.27,26.07,33.52
34.08,16.97,24.30,30.05,8.42,17.70,22.48,11.95,10.27,18.80,24.72,32.80,28.55,23.72,16.97,24.30,27.35,35.52,32.30,25.07,19.63,31.42,32.45,39.43
40.20,30.23,34.07,38.97,27.18,25.73,26.40,25.35,17.55,22.05,27.97,36.62,31.80,23.02,13.13,19.55,26.78,33.03,32.85,19.73,9.28,15.80,24.72,35.22
41.60,31.63,35.47,40.37,28.03,27.13,27.80,23.20,18.40,18.88,24.62,31.05,29.93,20.90,11.33,14.30,21.23,27.48,33.45,22.65,12.22,15.48,20.42,34.40
32.00,22.58,25.47,30.77,20.05,14.38,18.20,23.15,12.68,13.23,19.15,28.18,32.87,23.82,13.58,20.25,23.07,31.23,37.92,24.72,16.25,28.05,28.17,35.15
29.45,22.08,22.98,28.20,20.90,12.12,15.65,22.35,11.70,7.80,13.72,22.73,31.68,22.65,12.42,15.08,18.83,27.00,36.75,23.55,15.08,25.75,23.95,32.60
35.67,27.90,32.75,34.42,26.70,21.77,22.53,26.83,17.93,14.78,17.30,23.73,33.57,24.53,14.97,4.92,12.88,19.13,38.38,27.05,20.00,17.38,16.33,28.28
40.70,41.83,37.50,39.45,41.90,34.42,28.17,37.48,32.92,29.72,24.30,25.55,40.98,35.30,30.35,22.22,17.80,20.58,42.02,28.90,21.85,18.45,15.43,11.93
31.43,9.62,21.65,27.42,14.32,20.70,28.93,13.70,19.18,30.02,34.07,39.20,30.30,25.53,26.93,36.10,34.73,41.13,34.05,26.82,29.60,41.40,39.85,43.40
21.67,20.77,9.87,26.17,22.83,17.92,27.45,24.48,30.57,27.28,33.53,38.67,41.08,36.30,31.28,36.43,34.20,40.60,44.83,37.60,33.95,43.52,39.32,42.87
22.08,23.60,19.27,18.82,25.67,26.00,18.07,27.32,27.38,24.93,24.25,23.23,43.92,38.13,28.10,29.33,24.92,27.92,47.67,39.22,30.77,34.23,30.02,30.18
22.47,23.62,19.28,19.67,25.67,19.17,6.80,27.32,25.38,22.93,21.23,28.80,43.93,36.13,26.10,26.77,23.33,31.50,47.68,37.22,28.77,32.65,28.45,35.05
35.93,36.20,31.85,32.03,37.33,29.85,23.62,39.90,30.62,24.35,14.15,6.42,50.42,41.38,31.33,26.00,22.02,15.10,54.90,41.78,34.00,31.33,26.47,20.72
34.55,34.82,30.48,30.67,35.97,28.47,22.23,38.53,29.25,22.98,12.78,5.13,49.03,40.00,29.97,24.62,20.65,13.73,53.52,40.40,32.63,29.97,25.08,19.33
31.50,21.95,22.43,30.27,19.42,9.82,17.70,24.75,14.37,14.18,20.10,28.02,34.17,25.12,15.08,21.20,22.57,30.73,39.22,26.22,17.75,29.55,27.67,34.65
43.30,32.67,37.45,42.07,30.70,28.03,29.78,25.98,21.08,21.57,24.93,31.37,31.80,22.98,14.02,14.62,21.53,27.78,32.85,19.73,9.28,12.42,20.48,31.83
41.77,34.25,38.08,40.53,31.18,29.75,28.63,28.95,21.57,22.97,23.40,29.83,32.43,23.62,17.35,13.08,18.42,25.13,33.47,20.35,9.92,10.20,16.67,29.62
31.55,31.92,28.52,30.30,29.38,21.48,18.42,32.65,21.28,12.92,12.05,19.60,42.82,33.78,23.75,14.33,16.68,23.45,47.88,34.87,26.42,25.53,22.27,32.05
29.25,25.53,22.13,28.02,23.02,15.12,15.45,27.48,16.82,7.02,9.60,18.63,36.57,27.53,17.50,15.28,14.73,22.90,41.62,28.62,20.17,24.05,19.83,30.70
42.42,32.22,37.68,41.18,30.25,27.57,29.28,25.52,20.62,21.10,24.05,30.48,32.25,23.22,13.55,13.73,20.65,26.90,35.67,24.53,15.70,15.65,19.33,33.32
53.27,53.52,49.18,49.37,55.58,51.47,42.78,55.13,50.57,46.78,40.82,34.72,58.62,52.95,47.98,39.28,34.87,30.62,59.65,46.53,39.50,36.10,33.42,21.97
30.72,13.60,20.93,26.70,10.85,14.33,19.12,15.78,10.27,15.80,21.72,29.43,32.38,24.27,14.22,21.57,23.98,32.15,36.13,25.35,16.88,28.68,29.08,36.07
33.70,23.33,27.23,32.47,22.15,15.97,19.92,23.60,13.60,8.85,15.07,22.18,33.58,24.55,14.50,10.48,14.10,21.97,38.63,25.63,17.17,19.92,20.53,32.50
33.35,29.63,26.25,32.12,27.12,19.22,19.55,30.95,19.15,4.18,13.70,22.73,40.68,31.65,21.62,13.97,16.05,23.92,45.75,32.73,24.28,25.18,22.48,34.43
28.77,24.53,22.18,27.53,22.02,15.15,14.97,26.87,15.77,7.93,15.45,24.48,35.65,26.53,16.48,17.08,19.15,27.02,40.72,27.62,19.15,28.28,24.93,33.47
41.10,25.42,31.32,37.08,23.25,30.37,34.17,10.45,15.53,29.42,35.33,44.37,18.98,13.37,15.98,28.25,35.92,42.17,22.73,15.50,18.38,30.17,33.75,43.07
46.67,30.98,36.88,42.63,27.70,33.38,34.05,16.02,18.57,29.87,35.78,44.37,22.77,10.88,15.88,26.57,34.55,40.80,27.00,19.77,20.18,31.98,35.57,44.88
7.63,29.17,24.83,18.17,31.23,32.12,24.93,32.88,33.20,30.75,30.07,36.57,49.48,43.97,33.92,35.17,30.73,38.92,53.23,45.05,36.58,40.05,35.85,42.32
43.00,35.58,40.23,41.77,32.52,31.08,29.87,27.47,22.90,24.20,24.63,31.07,30.95,25.28,20.87,14.32,19.65,26.37,31.98,18.87,11.82,3.58,17.02,27.52
38.87,33.48,35.78,37.63,30.42,28.98,26.35,25.37,20.80,23.03,22.47,28.17,28.85,23.18,18.22,10.77,14.83,21.38,29.90,16.78,9.73,7.02,9.60,22.73
35.40,25.43,29.27,34.17,20.52,20.93,21.60,20.33,10.88,17.72,23.63,31.92,29.50,17.40,10.33,19.83,26.05,33.92,34.55,21.45,13.00,24.78,28.37,37.68
29.93,31.08,26.75,28.70,31.07,22.47,16.82,34.33,22.53,14.17,11.58,18.00,43.27,34.23,24.52,12.95,15.32,21.85,48.07,34.95,27.67,24.17,21.80,31.98
27.20,22.17,17.95,25.97,19.63,10.92,13.40,24.50,13.40,10.12,17.42,23.72,33.28,24.25,14.12,19.27,18.25,26.43,38.33,25.25,16.78,27.57,23.37,31.90
39.13,40.28,35.95,37.90,39.42,32.85,26.62,34.37,29.80,28.17,22.75,27.50,37.85,32.18,27.53,17.88,16.22,21.37,38.90,25.77,18.73,13.03,6.58,23.68
35.75,29.58,32.98,34.52,27.73,24.22,22.62,23.98,18.10,16.95,17.38,23.82,30.72,21.68,11.97,7.07,13.98,20.25,35.55,22.43,15.38,11.65,16.55,29.38
33.27,27.83,26.15,32.02,24.90,17.92,19.47,27.08,15.27,6.95,13.62,22.50,36.90,27.87,17.73,12.35,14.43,22.30,41.95,28.87,20.40,23.08,20.87,31.73
25.53,16.48,11.85,21.50,18.53,7.68,17.22,20.18,20.33,17.05,24.33,30.65,36.78,31.18,21.05,26.20,25.18,33.35,40.53,32.18,23.72,34.50,30.30,38.83
30.93,30.43,28.17,29.70,29.03,21.13,17.80,30.70,20.50,12.15,12.57,19.00,36.78,27.75,18.03,6.47,11.05,18.45,41.58,28.47,21.42,17.68,17.48,28.35
55.98,40.30,46.18,51.95,38.13,41.50,42.17,25.33,31.72,38.35,44.27,50.93,18.63,22.32,27.12,37.40,37.77,44.48,2.80,17.60,20.93,32.73,36.32,45.62
30.40,29.85,27.58,29.17,28.45,20.57,17.27,30.13,19.93,11.57,12.03,18.47,38.63,29.55,19.88,8.32,10.40,18.25,43.43,30.32,23.27,19.53,16.82,27.70
39.12,40.27,35.93,36.23,40.32,32.83,26.60,41.70,33.62,28.15,19.88,15.13,45.20,39.52,32.40,20.40,15.98,8.35,46.23,33.12,26.07,22.67,15.37,14.72
41.73,31.77,35.60,40.48,28.70,27.27,27.93,24.80,19.08,24.10,30.02,38.23,28.28,21.00,16.67,23.17,26.52,33.23,29.33,12.93,5.77,18.60,23.25,32.57
28.50,16.48,15.07,24.47,17.02,3.48,17.68,20.18,19.95,17.53,24.82,31.12,36.78,30.78,20.67,25.70,25.67,33.83,40.53,31.78,23.32,34.98,30.77,39.30
26.12,20.85,12.45,22.10,22.90,9.95,19.48,24.57,22.60,19.32,25.13,32.92,41.17,33.37,23.32,28.47,27.45,35.63,44.92,34.45,25.98,36.77,32.57,39.63
8.72,21.00,16.67,13.22,23.07,24.47,19.90,24.72,31.08,28.63,27.97,33.10,41.32,36.55,31.80,33.05,28.63,35.02,45.07,37.83,34.47,37.93,33.73,38.83
42.43,32.48,36.32,41.20,29.42,27.98,28.65,24.37,19.80,24.82,30.28,36.72,27.85,22.17,17.22,19.97,22.90,29.62,28.88,15.77,8.92,12.62,19.53,28.85
34.42,19.60,23.83,30.40,14.12,11.22,21.63,22.62,15.75,14.50,20.42,29.45,35.63,26.60,16.47,21.52,25.55,33.72,40.68,27.60,19.13,30.93,30.65,40.22
29.15,25.33,17.03,26.70,22.80,11.12,10.98,28.00,16.92,13.65,17.48,25.47,36.80,27.75,17.63,21.43,20.02,28.18,41.85,28.75,20.30,29.33,25.12,33.25
32.92,33.17,28.83,29.02,35.23,31.12,22.43,36.88,31.88,26.87,16.67,10.58,50.08,41.78,32.60,21.40,17.20,8.68,51.12,38.00,30.95,27.55,20.67,19.08
45.48,35.53,39.35,44.25,32.47,31.02,31.68,25.28,22.83,27.87,32.03,38.68,28.77,23.08,18.42,23.33,25.52,32.23,29.80,17.37,9.93,18.57,22.15,31.47
33.63,17.95,23.85,29.62,13.97,22.90,31.13,8.07,12.73,24.75,32.28,41.30,24.67,19.90,20.48,29.65,34.70,42.57,28.42,21.18,23.15,34.95,38.53,47.15
32.08,22.12,25.95,30.85,17.20,17.62,18.28,19.38,7.57,14.38,20.30,28.60,27.95,18.92,8.78,14.65,22.63,28.88,33.02,19.92,11.45,23.25,26.08,36.15
31.87,14.75,22.08,27.83,12.22,14.45,18.27,17.62,12.08,14.93,20.85,28.57,34.22,26.17,16.05,21.95,23.12,31.28,37.97,27.17,18.72,30.50,28.22,36.75
37.58,27.38,31.45,36.35,23.43,23.12,23.80,19.78,13.80,13.70,19.62,28.65,26.52,17.48,7.77,11.15,19.13,25.38,32.15,22.40,13.93,16.85,20.97,34.52
38.32,28.37,32.18,37.08,25.05,23.85,24.53,20.38,15.42,15.92,21.82,29.75,27.12,18.65,8.37,13.00,19.92,26.17,30.17,21.20,12.80,17.57,21.68,35.32
39.98,24.30,30.18,35.95,19.73,29.25,34.45,6.58,15.75,27.33,35.07,44.08,23.18,18.42,20.18,32.65,37.70,45.57,26.93,19.70,22.58,34.37,37.95,47.27
33.70,18.02,23.92,29.67,15.85,22.97,30.57,3.05,11.87,23.45,31.18,40.20,19.65,14.87,16.65,28.77,33.82,41.68,23.40,16.15,19.03,30.83,34.42,43.73
17.22,18.37,14.03,14.42,20.42,20.07,12.15,22.08,21.45,19.00,18.32,24.45,38.68,32.30,22.17,23.42,18.98,27.17,42.43,33.30,24.83,28.30,24.10,31.08
42.87,32.90,36.73,41.62,29.83,28.40,29.07,27.62,20.22,25.37,27.40,33.83,31.10,22.27,16.22,17.08,22.42,29.13,32.13,19.02,8.58,9.73,18.65,29.15
26.05,27.20,22.87,24.82,27.25,19.77,13.53,30.92,20.53,14.27,8.90,15.57,40.42,31.38,21.25,13.55,9.13,17.30,42.00,28.88,21.83,18.45,14.23,25.12
27.05,28.20,23.87,25.82,28.25,20.77,14.53,31.92,21.55,15.28,9.90,16.57,41.43,32.40,22.27,14.90,10.48,17.73,44.68,31.57,24.52,21.12,16.90,27.78
45.57,35.60,39.43,44.33,32.55,31.10,31.77,24.93,22.92,27.95,33.87,40.52,28.43,22.75,19.33,25.17,25.80,34.07,29.47,17.03,10.18,20.40,23.98,33.30
29.25,30.40,26.07,28.02,30.78,22.98,14.87,34.57,23.90,16.03,9.97,13.80,43.92,34.88,24.78,21.72,18.48,18.65,48.97,35.90,27.45,27.80,23.58,28.05
30.75,31.88,27.55,28.07,32.27,24.47,16.35,35.60,25.55,19.40,16.27,10.85,45.42,36.38,26.27,23.55,19.12,17.28,50.47,37.40,28.93,28.43,24.23,21.72
35.18,36.33,32.00,32.52,36.72,28.92,20.80,40.05,30.00,22.82,16.77,11.03,49.85,40.82,30.72,27.98,23.57,17.47,54.92,41.85,33.38,32.88,26.72,22.52
31.48,4.65,18.27,27.45,13.38,20.73,28.97,16.40,23.07,29.08,34.12,39.25,33.00,28.22,28.72,36.07,34.78,41.17,36.75,29.50,31.38,43.18,39.88,44.98
31.03,15.35,21.25,27.02,7.30,20.30,28.53,12.70,11.70,23.58,31.30,38.80,29.30,24.52,19.45,28.62,33.67,41.52,33.05,25.80,22.12,33.92,37.50,44.55
12.38,32.18,27.83,21.20,34.23,35.38,28.20,35.88,36.47,34.02,33.35,33.37,52.48,47.17,37.18,38.43,34.02,35.28,56.23,48.32,39.85,43.32,39.12,39.10
31.55,14.42,21.75,27.52,7.93,14.43,19.80,16.58,12.22,16.47,22.38,30.12,33.18,26.15,16.17,23.48,24.65,32.82,36.93,27.30,18.83,30.63,29.75,38.28
33.23,34.38,30.05,32.00,34.43,26.95,20.72,38.82,27.72,20.25,14.70,17.08,43.27,36.37,26.60,14.60,10.40,10.30,44.32,31.20,24.15,20.75,15.47,22.38
32.25,32.50,28.17,28.35,34.57,30.45,21.77,36.22,31.22,28.77,19.35,13.27,50.95,41.92,31.93,27.32,22.87,14.60,53.98,40.87,33.82,30.43,23.12,19.72
25.22,11.72,14.97,21.18,13.78,12.62,22.70,15.43,22.12,22.32,27.85,32.98,32.03,27.25,24.28,29.33,28.52,34.90,35.78,28.55,26.95,37.83,33.62,38.72
15.20,13.02,8.68,13.38,15.08,16.48,14.13,16.73,23.22,20.77,20.10,25.23,33.33,28.55,23.93,25.18,20.77,27.15,37.08,29.85,26.60,30.08,25.87,30.97
34.25,35.40,31.13,33.08,35.52,27.97,21.80,33.73,29.17,23.28,17.87,24.58,37.23,31.55,26.60,15.95,11.52,18.23,38.27,25.15,18.10,14.70,7.40,11.45
38.33,39.42,35.08,37.10,39.53,31.98,25.82,37.75,33.18,27.37,21.87,28.30,41.25,35.57,30.60,19.95,15.53,22.25,42.28,29.17,22.12,18.72,11.42,16.37
29.38,16.97,22.85,28.15,14.43,11.77,15.58,18.20,12.48,12.27,18.18,25.90,32.70,23.67,13.68,19.28,20.45,28.62,37.77,24.82,16.35,28.15,25.55,34.08
46.78,31.10,37.00,42.75,28.93,35.65,36.32,16.13,22.52,32.50,38.42,46.63,18.00,9.25,18.15,30.42,33.97,40.67,18.68,14.23,17.12,28.92,32.50,41.82
26.43,27.57,23.23,25.18,27.63,19.87,13.90,31.28,20.92,14.65,8.97,14.48,40.65,31.62,21.63,13.50,9.73,17.92,42.62,29.50,22.45,19.05,14.85,25.72
27.00,21.72,13.32,22.97,22.28,8.38,8.92,25.43,16.03,12.77,16.08,24.30,35.78,26.75,16.75,20.03,18.85,27.02,40.83,27.88,19.42,28.17,23.95,32.38
34.92,36.07,31.73,33.68,36.12,28.63,22.40,39.37,29.40,23.60,14.57,12.68,43.97,37.07,27.28,15.28,11.08,5.90,45.00,31.88,24.83,21.43,16.17,17.97
27.45,28.60,24.27,26.22,28.65,21.17,14.93,33.03,21.95,14.48,11.07,16.57,41.50,32.47,22.68,11.12,7.68,11.97,41.88,28.77,21.72,18.33,14.12,23.97
29.22,30.37,26.03,27.98,30.42,22.93,16.70,34.08,23.72,17.30,12.83,19.48,42.00,32.97,23.18,11.62,8.15,16.05,42.35,29.23,22.18,18.80,14.58,25.45
42.23,32.27,36.10,41.00,29.22,27.77,28.43,24.15,19.58,24.62,30.22,36.65,27.65,21.97,15.27,19.90,23.92,30.62,28.68,15.57,5.13,12.53,20.25,29.57
43.02,43.28,38.95,39.13,45.33,41.22,32.53,46.98,41.98,39.53,30.57,24.48,55.73,46.33,42.70,32.67,28.22,19.95,56.77,43.65,36.62,33.22,28.47,15.87
31.62,14.48,21.82,27.58,13.30,16.03,19.85,16.10,9.28,15.08,21.00,30.02,32.27,23.23,13.25,20.60,24.72,32.88,36.45,24.37,15.92,27.72,29.82,38.28
54.17,38.48,44.37,50.13,36.32,40.80,41.47,23.50,29.90,37.65,43.55,50.88,6.40,21.60,25.05,36.70,37.73,44.43,15.35,18.00,20.88,32.68,36.27,45.58
40.70,40.97,36.63,36.82,42.23,34.75,28.52,40.22,35.63,30.07,24.65,22.17,43.70,38.02,33.07,22.68,18.27,17.35,44.73,31.62,24.57,21.18,14.13,5.45
40.88,41.15,36.82,37.00,43.20,39.08,30.40,42.20,37.63,34.97,28.43,22.35,45.70,40.02,35.05,27.47,23.05,18.23,46.73,33.62,26.57,23.17,20.62,6.87
31.67,18.05,25.12,30.42,16.10,14.05,17.87,18.32,10.00,14.53,20.45,28.18,31.18,22.15,12.17,19.97,22.72,30.88,36.23,23.28,14.83,26.63,27.83,34.82
34.75,28.65,31.98,33.52,27.47,22.53,21.62,27.53,18.68,15.97,16.38,22.82,34.27,25.22,15.45,3.45,11.98,18.23,38.87,26.13,19.08,15.95,15.43,27.37
39.98,39.03,36.80,38.75,37.85,32.92,27.47,34.82,28.97,24.15,21.92,29.18,38.32,32.63,23.87,11.90,14.47,21.18,39.35,26.23,19.18,16.47,15.68,28.43
32.95,21.73,26.82,31.72,20.53,17.65,19.15,22.00,11.98,11.57,17.47,26.62,31.92,22.88,12.90,13.53,18.55,26.40,36.97,24.02,15.57,24.22,24.97,36.93
18.60,18.87,14.52,14.70,20.92,22.33,16.73,22.57,25.00,22.55,21.87,18.07,39.17,34.40,25.72,26.95,22.53,19.98,42.92,35.68,28.38,31.85,27.63,22.27
35.23,25.27,29.10,34.00,20.35,20.77,21.43,22.53,10.72,16.92,22.82,31.85,30.32,19.38,11.28,15.80,23.78,30.03,35.37,22.42,13.95,24.98,27.23,38.38
42.65,26.97,32.87,38.63,20.87,31.40,32.07,11.62,11.73,25.62,31.53,40.55,25.37,12.15,17.27,27.08,33.95,41.32,29.12,21.88,21.55,33.35,36.93,46.25
24.15,19.53,8.62,25.63,21.58,16.68,26.20,23.23,29.33,26.05,32.30,37.43,39.83,35.07,30.05,35.18,32.97,39.35,43.58,36.35,32.72,42.28,38.07,41.63
42.75,27.07,32.97,38.73,17.30,27.85,28.52,11.72,8.05,21.93,27.85,36.87,26.35,15.10,15.78,25.22,30.27,38.13,30.10,22.85,18.73,30.52,34.10,43.42
38.48,28.52,32.35,37.25,18.42,24.02,24.68,15.82,9.30,19.93,26.72,35.00,27.97,14.90,13.42,22.12,29.13,36.35,33.02,24.53,16.08,27.88,31.47,40.77
42.80,43.05,38.72,38.90,43.95,36.45,30.22,45.10,37.23,31.77,26.35,21.90,48.60,42.92,35.98,23.97,19.55,13.20,49.63,36.52,29.47,26.07,18.77,10.82
31.67,32.82,28.48,30.43,32.87,25.38,19.15,35.60,26.17,20.70,15.28,20.87,39.08,33.42,25.68,13.68,7.83,14.08,40.12,27.00,19.95,16.57,11.28,23.23
37.15,38.30,33.95,35.90,38.05,30.87,24.63,32.98,28.42,26.18,20.75,27.02,36.48,30.80,25.85,18.67,14.25,20.88,37.52,24.40,17.35,13.97,4.98,20.50
39.80,40.95,36.62,38.57,38.93,33.52,27.28,33.88,29.32,28.50,23.40,28.10,37.37,31.70,25.92,16.25,16.83,21.97,38.42,25.30,18.25,13.12,7.18,24.30
36.02,37.17,32.83,34.78,37.22,29.73,23.50,37.25,30.50,25.05,19.62,25.10,40.75,35.07,28.60,16.60,12.18,18.88,41.78,28.67,21.62,18.22,10.92,24.10
16.20,19.08,14.75,9.02,21.15,22.57,18.73,22.80,26.72,24.27,23.58,29.72,39.40,34.63,27.43,28.68,24.27,32.43,43.15,35.92,30.10,33.57,29.37,35.73
43.77,33.57,39.05,42.53,31.60,28.93,30.65,27.07,21.98,22.47,25.42,31.83,33.80,24.77,14.92,15.10,22.02,28.27,37.03,25.35,16.50,15.33,20.70,34.75
41.72,31.75,35.58,40.48,28.70,27.25,27.92,26.52,19.07,21.92,27.83,35.80,30.47,21.12,14.37,19.05,24.98,32.23,31.47,18.35,7.92,12.28,21.22,31.70
42.87,32.90,36.73,41.63,29.30,28.40,29.07,24.75,19.67,20.15,26.07,34.78,31.48,22.45,12.62,17.65,24.97,31.22,34.72,22.25,11.82,16.20,24.15,35.62
37.37,33.78,34.60,36.13,32.60,27.65,24.23,30.80,23.72,18.58,19.00,25.43,37.53,28.48,18.65,6.65,14.02,20.27,42.05,28.17,21.13,19.05,17.47,29.42
42.68,33.97,39.45,41.43,32.02,29.33,29.55,27.47,22.38,22.87,24.32,30.75,34.20,25.17,15.32,14.00,20.92,27.17,35.87,22.75,12.32,12.83,19.90,32.25
21.07,12.33,7.37,17.03,14.40,15.17,18.57,16.05,22.73,24.37,23.70,28.83,32.65,27.88,26.83,28.78,24.37,30.75,36.40,29.17,29.50,33.68,29.47,34.65
40.53,30.57,34.40,39.30,26.38,26.07,26.73,22.40,17.27,22.62,28.53,37.57,30.13,14.10,6.05,19.30,27.28,33.53,32.07,20.67,12.22,24.02,27.60,36.90
37.18,27.23,31.05,35.95,24.17,22.72,23.40,20.55,14.53,19.57,25.48,33.70,26.00,13.50,8.33,18.13,26.12,32.37,28.17,17.33,8.87,20.67,24.25,33.57
42.40,43.02,39.20,41.15,39.97,36.12,29.87,34.90,30.33,31.42,26.00,27.97,38.40,32.72,27.75,21.65,19.62,23.85,39.43,26.32,19.27,13.58,13.28,17.63
26.95,24.35,20.95,25.72,21.83,13.93,12.78,26.68,15.60,7.90,12.92,21.93,35.25,26.22,16.32,17.05,18.02,26.18,40.30,27.43,18.98,27.33,23.12,31.73
29.63,26.67,23.57,28.40,24.13,16.65,13.05,29.18,18.23,9.95,13.58,22.62,37.88,28.78,18.95,19.10,18.72,26.88,42.87,30.08,21.62,28.03,23.82,32.90
52.82,37.13,43.03,48.78,34.97,38.70,39.37,22.17,28.55,35.55,41.12,47.77,25.65,19.97,25.85,34.32,34.62,41.32,9.50,14.43,17.77,29.57,33.15,42.45
30.72,19.93,19.35,27.92,18.62,6.75,16.92,23.97,13.57,13.38,19.30,27.23,33.15,24.12,14.28,20.40,21.77,29.93,38.22,25.42,16.95,28.75,26.87,35.48
37.10,27.13,30.97,35.87,23.18,22.63,23.30,18.92,13.57,19.08,25.00,33.62,25.65,16.62,5.35,16.58,24.25,30.50,30.83,19.98,11.53,21.90,26.02,36.22
40.28,41.42,37.08,39.03,41.48,34.00,27.75,39.72,35.15,29.30,23.88,26.00,43.22,37.53,32.58,21.92,17.50,19.22,44.25,31.13,24.08,20.68,13.38,10.35
39.70,40.85,36.52,38.47,40.90,33.42,27.18,39.13,34.57,28.73,23.30,27.13,42.63,36.95,32.00,21.35,16.92,20.35,43.67,30.55,23.50,20.12,12.80,11.48
41.67,41.93,37.60,37.78,43.98,39.87,31.18,45.65,40.65,35.73,25.53,19.43,53.72,48.03,40.08,28.08,23.63,15.37,54.75,41.63,34.58,31.18,23.88,20.47
36.68,21.00,26.90,32.67,14.75,25.95,29.48,5.65,10.77,22.35,30.08,39.12,22.25,16.43,18.52,27.67,32.72,40.58,26.00,18.77,21.18,32.98,36.57,45.88
26.40,27.55,23.22,25.17,27.60,20.12,13.88,31.27,20.88,14.73,10.00,16.67,40.28,31.25,21.60,11.37,7.92,16.10,42.12,29.00,21.95,18.57,14.35,25.23
26.57,27.72,23.38,25.33,27.77,20.28,14.05,31.13,20.93,12.57,10.17,16.83,39.40,30.37,20.77,9.20,7.57,15.73,41.77,28.65,21.60,18.20,14.00,24.87
37.05,36.00,33.87,35.82,34.80,29.87,24.53,32.75,25.92,21.10,20.67,26.25,37.23,30.45,20.85,8.85,13.22,19.47,38.27,25.15,18.10,15.38,16.67,28.62
44.47,45.60,41.27,43.27,42.80,38.18,31.98,37.73,33.17,33.53,28.07,32.80,41.23,35.55,30.58,23.18,21.53,26.67,42.27,29.15,22.10,16.42,7.50,22.57
42.08,32.12,35.95,40.85,29.13,27.62,28.28,20.92,19.43,24.47,30.38,38.60,22.67,13.30,13.23,23.52,27.43,34.15,24.83,12.72,9.37,20.87,24.73,34.05
